prototype_market_id,cbsa_code,cbsa_name,source_cbsa_name,cbsa_type,reporting_date,prior_year_reporting_date,active_customer_count,prior_year_active_customer_count,source_active_customer_yoy_growth,active_customer_yoy_growth,source_total_households,total_households,active_customers_per_1000_households,source_total_population,total_population,source_avg_zip_median_household_income,avg_zip_median_household_income,source_total_veterinary_clinics,total_veterinary_clinics,source_total_veterinarians,total_veterinarians,clinics_per_10000_households,veterinarians_per_10000_households,source_corporate_clinic_count,corporate_clinic_count,corporate_clinic_share,source_practice_hub_clinic_count,practice_hub_clinic_count,practice_hub_clinic_share,source_total_clinic_order_volume,total_clinic_order_volume,clinic_orders_per_clinic,source_earliest_clinic_opening_date,earliest_clinic_opening_date,source_latest_clinic_opening_date,latest_clinic_opening_date,source_zips_represented_within_cbsa,zips_represented_within_cbsa,customer_extraction_date,clinic_extraction_date,customer_data_source,geography_source,household_income_source,clinic_data_source,population_source,synthetic_fields,prototype_evidence_status,observed_values_preserved,synthetic_method_version,scoring_data_completeness_rate,data_quality_status,ranking_input_status,scoring_eligibility
proto:59fd74e162,,"San Diego-Chula Vista-Carlsbad, CA","San Diego-Chula Vista-Carlsbad, CA",metropolitan,2026-07-31,2025-07-31,148852,167571.0,-0.111708,0.062588,1130526.0,1130526.0,131.6661447857015,3295298.0,3295298.0,79715.485981,79715.485981,472.0,472.0,1380.0,1380.0,4.17504772114927,12.206707320309308,4.0,4.0,0.00847457627118644,190.0,190.0,0.4025423728813559,1243731.0,1243731.0,2635.023305084746,2012-10-21,2012-10-21,2023-12-28,2023-12-28,107.0,107.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:6f66ed9a82,,"St. Louis, MO-IL","St, Louis, MO-IL",metropolitan,2026-07-31,2025-07-31,148771,169896.0,-0.124341,0.033777,1183081.0,1183081.0,125.74878643136014,,2981479.0,,57717.1,327.0,327.0,868.0,868.0,2.763969669025198,7.3367757575347765,1.0,1.0,0.0030581039755351682,119.0,119.0,0.363914373088685,815682.0,815682.0,2494.440366972477,2012-10-20,2012-10-20,2023-12-29,2023-12-29,,303.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, avg_zip_median_household_income, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_population, veterinarians_per_10000_households, zips_represented_within_cbsa",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:d9601b2d0f,,"Columbus, OH","Columbus, OH",metropolitan,2026-07-31,2025-07-31,133852,151040.0,-0.113798,0.05682,889390.0,889390.0,150.49865638246436,2356554.0,2356554.0,63423.993506,63423.993506,341.0,341.0,824.0,824.0,3.8340885325897527,9.26477698197641,1.0,1.0,0.002932551319648094,108.0,108.0,0.31671554252199413,704768.0,704768.0,2066.768328445748,2012-10-15,2012-10-15,2023-12-08,2023-12-08,154.0,154.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:d0e975cb4f,,"Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",metropolitan,2026-07-31,2025-07-31,133752,155874.0,-0.141922,0.002803,1377264.0,1377264.0,97.11427874394451,4606384.0,4606384.0,62455.345912,62455.345912,356.0,356.0,816.0,816.0,2.5848348609997793,5.924790018471404,4.0,4.0,0.011235955056179775,141.0,141.0,0.3960674157303371,781197.0,781197.0,2194.373595505618,2012-10-26,2012-10-26,2023-12-11,2023-12-11,159.0,159.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:1c32c066fe,,"Austin-Round Rock-Georgetown, TX","Austin-Round Rock-Georgetown, TX",metropolitan,2026-07-31,2025-07-31,131509,150972.0,-0.128918,0.022624,817908.0,817908.0,160.78703228235938,2300135.0,2300135.0,80506.134021,80506.134021,374.0,374.0,1067.0,1067.0,4.572641421773598,13.045476997412912,1.0,1.0,0.00267379679144385,135.0,135.0,0.3609625668449198,1031206.0,1031206.0,2757.235294117647,2012-10-19,2012-10-19,2023-12-26,2023-12-26,97.0,97.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:d6d2b96cfc,,"Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",metropolitan,2026-07-31,2025-07-31,127764,145889.0,-0.124238,0.034048,941822.0,941822.0,135.65620679916162,2368314.0,2368314.0,61624.108696,61624.108696,294.0,294.0,724.0,724.0,3.121608966450136,7.687227522822783,0.0,0.0,0.0,93.0,93.0,0.3163265306122449,635359.0,635359.0,2161.0850340136053,2012-10-18,2012-10-18,2023-11-14,2023-11-14,184.0,184.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:b1f607d7f3,,"Cleveland-Elyria, OH","Cleveland-Elyria, OH",metropolitan,2026-07-31,2025-07-31,125834,142118.0,-0.114581,0.054002,898757.0,898757.0,140.00892343536682,,2264955.0,63734.099099,63734.099099,229.0,229.0,592.0,592.0,2.5479634650967946,6.5868749840056875,3.0,3.0,0.013100436681222707,69.0,69.0,0.30131004366812225,737474.0,737474.0,3220.410480349345,2012-10-18,2012-10-18,2023-09-24,2023-09-24,111.0,111.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:6e0d815c31,,"Orlando-Kissimmee-Sanford, FL","Orlando-Kissimmee-Sanford, FL",metropolitan,2026-07-31,2025-07-31,125680,145010.0,-0.133301,0.015952,903084.0,903084.0,139.16756359319842,2680491.0,2680491.0,64495.787234,64495.787234,349.0,349.0,928.0,928.0,3.864535303471216,10.275899030433493,1.0,1.0,0.0028653295128939827,143.0,143.0,0.40974212034383956,977074.0,977074.0,2799.6389684813753,2012-10-17,2012-10-17,2023-11-15,2023-11-15,94.0,94.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:003fe7f1bc,,"Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Anderson, IN",metropolitan,2026-07-31,2025-07-31,122281,140132.0,-0.127387,0.026584,817125.0,817125.0,149.64785069603795,2130680.0,2130680.0,65984.708955,65984.708955,294.0,294.0,787.0,787.0,3.5979807251032585,9.631329355973689,1.0,1.0,0.003401360544217687,98.0,98.0,0.3333333333333333,812877.0,812877.0,2764.887755102041,2012-10-24,2012-10-24,2023-11-10,2023-11-10,134.0,134.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:71ef930308,,"Kansas City, MO-KS","Kansas City, MO-KS",metropolitan,2026-07-31,2025-07-31,121151,136776.0,-0.114238,0.054693,854831.0,854831.0,141.7250895206187,2195218.0,2195218.0,64893.420091,64893.420091,312.0,312.0,747.0,747.0,3.649844238217846,8.738569378040806,0.0,0.0,0.0,129.0,129.0,0.41346153846153844,717952.0,717952.0,2301.128205128205,2012-10-21,2012-10-21,2023-10-26,2023-10-26,219.0,219.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:3baaf88e38,,"Sacramento-Roseville-Folsom, CA","Sacramento-Roseville-Folsom, CA",metropolitan,2026-07-31,2025-07-31,116849,131359.0,-0.110461,0.066008,853606.0,853606.0,136.88868166343724,2400029.0,2400029.0,71022.188976,71022.188976,401.0,401.0,1003.0,1003.0,4.697717682396797,11.750151709336626,3.0,3.0,0.007481296758104738,128.0,128.0,0.3192019950124688,848080.0,848080.0,2114.9127182044886,2012-10-19,2012-10-19,2023-12-21,2023-12-21,127.0,127.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:2178c6821c,,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro--Franklin, TN",metropolitan,2026-07-31,2025-07-31,114875,131400.0,-0.125761,0.030825,783761.0,783761.0,146.56891577917247,2147656.0,2147656.0,61897.105691,61897.105691,281.0,281.0,768.0,768.0,3.585276634075949,9.798905533702237,2.0,2.0,0.0071174377224199285,119.0,119.0,0.4234875444839858,784269.0,784269.0,2790.9928825622774,2012-10-20,2012-10-20,2023-12-26,2023-12-26,123.0,123.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:51a11ada20,,"Providence-Warwick, RI-MA","Providence-Warwick, RI-MA",metropolitan,2026-07-31,2025-07-31,107001,120697.0,-0.113474,0.05829,637027.0,637027.0,167.969332540065,1673216.0,1673216.0,80156.840708,80156.840708,184.0,184.0,506.0,506.0,2.8884176023936194,7.943148406582452,3.0,3.0,0.016304347826086956,76.0,76.0,0.41304347826086957,694808.0,694808.0,3776.1304347826085,2012-10-18,2012-10-18,2023-12-20,2023-12-20,113.0,113.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:8e558b04fc,,"Raleigh-Cary, NC","Raleigh-Cary, NC",metropolitan,2026-07-31,2025-07-31,96038,109016.0,-0.119047,0.04359,533739.0,533739.0,179.93438740657888,1459995.0,1459995.0,75285.960784,75285.960784,304.0,304.0,1012.0,1012.0,5.695667732730791,18.96057811027487,0.0,0.0,0.0,93.0,93.0,0.3059210526315789,783827.0,783827.0,2578.378289473684,2012-10-20,2012-10-20,2023-11-13,2023-11-13,51.0,51.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:171b3d7007,,"Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC",metropolitan,2026-07-31,2025-07-31,92788,106199.0,-0.126282,0.02923,692309.0,692309.0,134.02685794926833,1822289.0,1822289.0,59023.723881,59023.723881,211.0,211.0,617.0,617.0,3.0477720208750716,8.91220538805649,1.0,1.0,0.004739336492890996,77.0,77.0,0.36492890995260663,609028.0,609028.0,2886.388625592417,2012-10-25,2012-10-25,2023-12-16,2023-12-16,134.0,134.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:d2eea4950a,,"Jacksonville, FL","Jacksonville, FL",metropolitan,2026-07-31,2025-07-31,91481,104628.0,-0.125655,0.031092,589950.0,589950.0,155.06568353250276,1612981.0,1612981.0,63030.0625,63030.0625,265.0,265.0,608.0,608.0,4.491906093736757,10.305958132045088,1.0,1.0,0.0037735849056603774,106.0,106.0,0.4,655796.0,655796.0,2474.701886792453,2012-10-21,2012-10-21,2023-11-10,2023-11-10,64.0,64.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:3c05991dd1,,"Richmond, VA","Richmond, VA",metropolitan,2026-07-31,2025-07-31,85085,96308.0,-0.116532,0.048439,510827.0,510827.0,166.56323960949598,1316646.0,1316646.0,68476.685714,68476.685714,188.0,188.0,536.0,536.0,3.6803066400170703,10.492789143878456,0.0,0.0,0.0,78.0,78.0,0.4148936170212766,600280.0,600280.0,3192.978723404255,2012-10-20,2012-10-20,2023-10-01,2023-10-01,105.0,105.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:c2fec3142f,,"Hartford-East Hartford-Middletown, CT","Hartford-East Hartford-Middletown, CT",metropolitan,2026-07-31,2025-07-31,83816,93355.0,-0.10218,0.091837,483283.0,483283.0,173.43047448389453,1135704.0,1135704.0,90056.387755,90056.387755,150.0,150.0,531.0,531.0,3.1037714962040877,10.98735109656247,1.0,1.0,0.006666666666666667,44.0,44.0,0.29333333333333333,607665.0,607665.0,4051.1,2012-10-18,2012-10-18,2023-12-03,2023-12-03,98.0,98.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:53a9caaafe,,"Las Vegas-Henderson-Paradise, NV","Las Vegas-Henderson-Paradise, NV",metropolitan,2026-07-31,2025-07-31,81640,94665.0,-0.13759,0.011279,809069.0,809069.0,100.906103187738,2274887.0,2274887.0,64513.791667,64513.791667,162.0,162.0,570.0,570.0,2.0023014106337036,7.045134592970439,0.0,0.0,0.0,79.0,79.0,0.4876543209876543,578408.0,578408.0,3570.41975308642,2012-10-31,2012-10-31,2023-12-29,2023-12-29,72.0,72.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:90f58c3dd2,,"San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",metropolitan,2026-07-31,2025-07-31,81193,95968.0,-0.153958,-0.016911,841038.0,841038.0,96.53903866412693,2595274.0,2595274.0,63105.587302,63105.587302,313.0,313.0,699.0,699.0,3.7215916522202326,8.311158354319305,2.0,2.0,0.006389776357827476,97.0,97.0,0.30990415335463256,499001.0,499001.0,1594.252396166134,2012-10-24,2012-10-24,2023-12-14,2023-12-14,126.0,126.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:8adfa723f2,,"Rochester, NY","Rochester, NY",metropolitan,2026-07-31,2025-07-31,79906,89995.0,-0.112106,0.06218,464165.0,464165.0,172.1499897665701,1096357.0,1096357.0,60158.293651,60158.293651,139.0,139.0,316.0,316.0,2.9946247562827875,6.807923906369503,2.0,2.0,0.014388489208633094,59.0,59.0,0.4244604316546763,413650.0,413650.0,2975.8992805755397,2012-10-23,2012-10-23,2023-06-27,2023-06-27,126.0,126.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:99f88f4ef6,,"San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA",metropolitan,2026-07-31,2025-07-31,76694,85707.0,-0.105161,0.082212,644962.0,644962.0,118.91243205026032,1995698.0,1995698.0,128258.901639,128258.901639,182.0,182.0,506.0,506.0,2.821871676160766,7.845423451304107,0.0,0.0,0.0,69.0,69.0,0.3791208791208791,568860.0,568860.0,3125.6043956043954,2012-10-17,2012-10-17,2023-12-23,2023-12-23,61.0,61.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
